year;artists;explicit;name;popularity;tempo;artists_song
2015;Kendrick Lamar;1;Alright;73;110.034;Kendrick Lamar - Alright
2015;Jeremih;1;Don't Tell 'Em;75;98.052;Jeremih - Don't Tell 'Em
2015;Tame Impala;0;Let It Happen;76;125.012;Tame Impala - Let It Happen
2015;Leslie Odom Jr.;0;Guns and Ships;72;138.03;Leslie Odom Jr. - Guns and Ships
2015;Jeremih;1;Planez;72;129.336;Jeremih - Planez
2015;Cage The Elephant;0;Trouble;73;77.861;Cage The Elephant - Trouble
2015;One Direction;0;Olivia;78;118.062;One Direction - Olivia
2015;Drake;1;Jumpman;74;142.079;Drake - Jumpman
2015;Bryson Tiller;0;Right My Wrongs;72;132.609;Bryson Tiller - Right My Wrongs
2015;Trey Songz;0;Slow Motion;73;94.947;Trey Songz - Slow Motion
2015;Colter Wall;0;Sleeping on the Blacktop;70;83.11;Colter Wall - Sleeping on the Blacktop
2015;Leslie Odom Jr.;0;Non-Stop;72;91.994;Leslie Odom Jr. - Non-Stop
2015;G-Eazy;1;Me, Myself & I;76;111.996;G-Eazy - Me, Myself & I
2015;Tame Impala;0;New Person, Same Old Mistakes;73;151.836;Tame Impala - New Person, Same Old Mistakes
2015;Kodak Black;1;Already;70;120.001;Kodak Black - Already
2015;Chris Stapleton;0;Parachute;70;113.038;Chris Stapleton - Parachute
2015;Sam Smith;0;Lay Me Down;76;125.319;Sam Smith - Lay Me Down
2015;Olivia OBrien;0;Complicated;77;74.99;Olivia OBrien - Complicated
2015;Shawn Mendes;0;Stitches;73;149.789;Shawn Mendes - Stitches
2015;Lin-Manuel Miranda;1;Right Hand Man;71;158.576;Lin-Manuel Miranda - Right Hand Man
2015;Major Lazer;0;Lean On;72;98.007;Major Lazer - Lean On
2015;Sia;0;Chandelier;70;117.089;Sia - Chandelier
2015;The Weeknd;1;Earned It (Fifty Shades Of Grey);71;119.829;The Weeknd - Earned It (Fifty Shades Of Grey)
2015;Lin-Manuel Miranda;0;The Story of Tonight;71;95.219;Lin-Manuel Miranda - The Story of Tonight
2015;NF;0;Paralyzed;75;13.008.100.000.000.000;NF - Paralyzed
2015;Rihanna;1;Bitch Better Have My Money;76;102.99;Rihanna - Bitch Better Have My Money
2015;Leslie Odom Jr.;0;Dear Theodosia;71;106.771;Leslie Odom Jr. - Dear Theodosia
2015;Chris Young;0;I'm Comin' Over;69;127.997;Chris Young - I'm Comin' Over
2015;Kendrick Lamar;1;King Kunta;74;107.059;Kendrick Lamar - King Kunta
2015;Justin Bieber;0;What Do You Mean?;78;125.02;Justin Bieber - What Do You Mean?
2015;Leslie Odom Jr.;0;The Room Where It Happens;71;17.355.200.000.000.000;Leslie Odom Jr. - The Room Where It Happens
2015;Halsey;1;Gasoline;73;119.997;Halsey - Gasoline
2015;The Weeknd;1;Acquainted;72;101.102;The Weeknd - Acquainted
2015;Leslie Odom Jr.;0;A Winter's Ball;71;131.352;Leslie Odom Jr. - A Winter's Ball
2015;Fall Out Boy;0;Immortals;74;108.016;Fall Out Boy - Immortals
2015;Jeremih;1;Impatient;72;179.007;Jeremih - Impatient
2015;Billy Currington;0;Do I Make You Wanna;68;90.012;Billy Currington - Do I Make You Wanna
2015;Meek Mill;1;R.I.C.O. (feat. Drake);71;16.790.900.000.000.000;Meek Mill - R.I.C.O. (feat. Drake)
2015;The Chainsmokers;0;Roses;74;100.001;The Chainsmokers - Roses
2015;Twenty One Pilots;0;Tear in My Heart;73;120.113;Twenty One Pilots - Tear in My Heart
2015;Zac Brown Band;0;Homegrown;69;105.006;Zac Brown Band - Homegrown
2015;Rae Sremmurd;1;No Type;73;125.01;Rae Sremmurd - No Type
2015;Meghan Trainor;0;Better When I'm Dancin';76;127.987;Meghan Trainor - Better When I'm Dancin'
2015;Lil Uzi Vert;1;7AM;69;139.054;Lil Uzi Vert - 7AM
2015;Drake;1;Jungle;71;99.947;Drake - Jungle
2015;Melanie Martinez;0;Mad Hatter;73;92.023;Melanie Martinez - Mad Hatter
2015;Tim McGraw;0;Humble And Kind;68;100.956;Tim McGraw - Humble And Kind
2015;Daniel Caesar;0;Streetcar;71;109.651;Daniel Caesar - Streetcar
2015;Jason Derulo;0;Want to Want Me;76;114.025;Jason Derulo - Want to Want Me
2015;$uicideBoy$;1;$outh $ide $uicide;71;109.997;$uicideBoy$ - $outh $ide $uicide
2015;One Direction;0;Perfect;77;99.933;One Direction - Perfect
2015;$uicideBoy$;1;My Flaws Burn Through My Skin Like Demonic Flames from Hell;71;125.974;$uicideBoy$ - My Flaws Burn Through My Skin Like Demonic Flames from Hell
2015;Drake;1;Energy;71;172.104;Drake - Energy
2015;Little Mix;0;Black Magic;77;111.988;Little Mix - Black Magic
2015;KYLE;1;Don't Wanna Fall In Love;70;132.151;KYLE - Don't Wanna Fall In Love
2015;Chris Stapleton;0;Fire Away;68;116.123;Chris Stapleton - Fire Away
2015;Imagine Dragons;0;Warriors;68;78.068;Imagine Dragons - Warriors
2015;A$AP Rocky;1;Everyday (feat. Rod Stewart, Miguel & Mark Ronson);74;14.981.799.999.999.900;A$AP Rocky - Everyday (feat. Rod Stewart, Miguel & Mark Ronson)
2015;Melanie Martinez;0;Dollhouse;72;130.029;Melanie Martinez - Dollhouse
2015;Chief Keef;1;Faneto;68;144.186;Chief Keef - Faneto
2015;Fetty Wap;1;Again;67;93.019;Fetty Wap - Again
2015;Disturbed;0;The Sound of Silence;73;85.794;Disturbed - The Sound of Silence
2015;Big Sean;1;I Know;68;119.935;Big Sean - I Know
2015;One Direction;0;If I Could Fly;74;75.055;One Direction - If I Could Fly
2015;Drake;1;Know Yourself;72;114.408;Drake - Know Yourself
2015;Halsey;0;Control;71;119.898;Halsey - Control
2015;One Direction;0;What a Feeling;73;123.964;One Direction - What a Feeling
2015;Avicii;0;Waiting For Love;79;127.999;Avicii - Waiting For Love
2015;Eric Church;0;Record Year;66;160.031;Eric Church - Record Year
2015;Pentatonix;0;Mary, Did You Know?;68;105.036;Pentatonix - Mary, Did You Know?
2015;Fall Out Boy;0;Uma Thurman;69;149.963;Fall Out Boy - Uma Thurman
2015;Lil Uzi Vert;1;Top;67;120.039;Lil Uzi Vert - Top
2015;The Weeknd;1;In The Night;72;16.802.200.000.000.000;The Weeknd - In The Night
2015;Lin-Manuel Miranda;0;Meet Me Inside;68;8.854.299.999.999.990;Lin-Manuel Miranda - Meet Me Inside
2015;Five Finger Death Punch;1;Jekyll and Hyde;65;154.966;Five Finger Death Punch - Jekyll and Hyde
2015;One Direction;0;History;76;86.704;One Direction - History
2015;Demi Lovato;0;Stone Cold;75;140.327;Demi Lovato - Stone Cold
2015;Shinedown;0;Cut the Cord;68;178.105;Shinedown - Cut the Cord
2015;Coldplay;0;Hymn for the Weekend;78;90.027;Coldplay - Hymn for the Weekend
2015;Leslie Odom Jr.;1;Washington on Your Side;68;13.405.100.000.000.000;Leslie Odom Jr. - Washington on Your Side
2015;Alessia Cara;0;Here;66;120.462;Alessia Cara - Here
2015;G-Eazy;1;Some Kind Of Drug (feat. Marc E. Bassy);68;126.51;G-Eazy - Some Kind Of Drug (feat. Marc E. Bassy)
2015;Alan Walker;0;Faded;75;9.001.100.000.000.000;Alan Walker - Faded
2015;Leon Bridges;0;River;70;128.18;Leon Bridges - River
2015;Bring Me The Horizon;0;Throne;74;144.111;Bring Me The Horizon - Throne
2015;Fetty Wap;1;My Way (feat. Monty);67;128.077;Fetty Wap - My Way (feat. Monty)
2015;A$AP Rocky;1;Lord Pretty Flacko Jodye 2 (LPFJ2);68;207.982;A$AP Rocky - Lord Pretty Flacko Jodye 2 (LPFJ2)
2015;Drake;1;Legend;69;100.091;Drake - Legend
2015;Troye Sivan;0;YOUTH;65;91.507;Troye Sivan - YOUTH
2015;Rainbow Kitten Surprise;0;Cocaine Jesus;66;119.903;Rainbow Kitten Surprise - Cocaine Jesus
2015;Future;1;Where Ya At (feat. Drake);67;161.997;Future - Where Ya At (feat. Drake)
2015;Colter Wall;0;The Devil Wears a Suit and Tie;66;127.799;Colter Wall - The Devil Wears a Suit and Tie
2015;Melanie Martinez;0;Pity Party;70;136.05;Melanie Martinez - Pity Party
2015;Drake;1;Back To Back;68;86.976;Drake - Back To Back
2015;Travis Scott;1;Maria I'm Drunk (feat. Justin Bieber & Young Thug);69;105.989;Travis Scott - Maria I'm Drunk (feat. Justin Bieber & Young Thug)
2015;Wale;1;The Need to Know (feat. SZA);66;94.292;Wale - The Need to Know (feat. SZA)
2015;Ben Rector;0;Brand New;66;144.874;Ben Rector - Brand New
2015;Meghan Trainor;0;Dear Future Husband;73;7.942.699.999.999.990;Meghan Trainor - Dear Future Husband
2016;James Arthur;0;Train Wreck;88;77.355;James Arthur - Train Wreck
2016;Post Malone;1;I Fall Apart;83;143.95;Post Malone - I Fall Apart
2016;James Arthur;0;Say You Won't Let Go;86;8.504.299.999.999.990;James Arthur - Say You Won't Let Go
2016;Childish Gambino;1;Redbone;82;160.143;Childish Gambino - Redbone
2016;Post Malone;1;Congratulations;82;123.146;Post Malone - Congratulations
2016;Post Malone;1;Feeling Whitney;80;80.111;Post Malone - Feeling Whitney
2016;The Lumineers;0;Ophelia;74;76.023;The Lumineers - Ophelia
2016;The Weeknd;1;Starboy;83;186.003;The Weeknd - Starboy
2016;Frank Ocean;1;Nights;79;89.815;Frank Ocean - Nights
2016;The Chainsmokers;0;Closer;84;95.01;The Chainsmokers - Closer
2016;Frank Ocean;1;Ivy;78;116.362;Frank Ocean - Ivy
2016;Frank Ocean;0;Pink + White;79;159.738;Frank Ocean - Pink + White
2016;Kane Brown;0;What Ifs (feat. Lauren Alaina);74;125.976;Kane Brown - What Ifs (feat. Lauren Alaina)
2016;Post Malone;1;White Iverson;78;13.009.799.999.999.900;Post Malone - White Iverson
2016;Rihanna;1;Needed Me;79;110.898;Rihanna - Needed Me
2016;Bruno Mars;0;That's What I Like;81;134.066;Bruno Mars - That's What I Like
2016;Post Malone;1;Go Flex;78;8.196.700.000.000.000;Post Malone - Go Flex
2016;Lil Uzi Vert;1;Money Longer;75;136.173;Lil Uzi Vert - Money Longer
2016;Twenty One Pilots;0;Heathens;81;90.024;Twenty One Pilots - Heathens
2016;Rihanna;0;Desperado;78;94.384;Rihanna - Desperado
2016;Russ;1;Psycho, Pt. 2;78;82.944;Russ - Psycho, Pt. 2
2016;Frank Ocean;0;Godspeed;77;109.698;Frank Ocean - Godspeed
2016;The 1975;1;Somebody Else;74;101.045;The 1975 - Somebody Else
2016;Daniel Caesar;1;Japanese Denim;76;124.156;Daniel Caesar - Japanese Denim
2016;Frank Ocean;0;White Ferrari;76;108.917;Frank Ocean - White Ferrari
2016;Lil Uzi Vert;1;Erase Your Social;73;140.058;Lil Uzi Vert - Erase Your Social
2016;Rihanna;1;Love On The Brain;80;17.200.599.999.999.900;Rihanna - Love On The Brain
2016;James Arthur;0;Can I Be Him;79;107.969;James Arthur - Can I Be Him
2016;Jon Pardi;0;Heartache On The Dance Floor;72;116.0;Jon Pardi - Heartache On The Dance Floor
2016;Jon Pardi;0;Night Shift;72;95.999;Jon Pardi - Night Shift
2016;The Weeknd;0;Die For You;77;133.249;The Weeknd - Die For You
2016;Kanye West;1;Father Stretch My Hands Pt. 1;75;113.088;Kanye West - Father Stretch My Hands Pt. 1
2016;A Boogie Wit da Hoodie;1;Still Think About You;72;127.978;A Boogie Wit da Hoodie - Still Think About You
2016;Jon Pardi;0;Dirt On My Boots;72;90.031;Jon Pardi - Dirt On My Boots
2016;Jon Pardi;0;Head Over Boots;71;108.008;Jon Pardi - Head Over Boots
2016;Drake;0;One Dance;81;103.967;Drake - One Dance
2016;Future;1;Low Life (feat. The Weeknd);74;143.974;Future - Low Life (feat. The Weeknd)
2016;Frank Ocean;0;Self Control;74;80.069;Frank Ocean - Self Control
2016;PARTYNEXTDOOR;1;Come and See Me (feat. Drake);74;8.498.700.000.000.000;PARTYNEXTDOOR - Come and See Me (feat. Drake)
2016;Adele;0;When We Were Young;74;143.86;Adele - When We Were Young
2016;Jon Bellion;1;All Time Low;70;90.246;Jon Bellion - All Time Low
2016;Bruno Mars;0;24K Magic;78;106.97;Bruno Mars - 24K Magic
2016;Ariana Grande;0;Into You;76;107.853;Ariana Grande - Into You
2016;Cuco;1;Lover Is a Day;74;180.044;Cuco - Lover Is a Day
2016;Rex Orange County;1;Corduroy Dreams;74;113.818;Rex Orange County - Corduroy Dreams
2016;Florida Georgia Line;0;H.O.L.Y.;72;78.077;Florida Georgia Line - H.O.L.Y.
2016;Kanye West;1;Ultralight Beam;73;105.169;Kanye West - Ultralight Beam
2016;6LACK;1;PRBLMS;73;68.58;6LACK - PRBLMS
2016;Hippie Sabotage;0;Devil Eyes;81;99.112;Hippie Sabotage - Devil Eyes
2016;KYLE;1;iSpy (feat. Lil Yachty);74;75.016;KYLE - iSpy (feat. Lil Yachty)
2016;Beyoncé;1;Formation;75;121.966;Beyoncé - Formation
2016;Ariana Grande;0;Dangerous Woman;75;134.049;Ariana Grande - Dangerous Woman
2016;A Boogie Wit da Hoodie;1;Jungle;72;180.274;A Boogie Wit da Hoodie - Jungle
2016;Chance the Rapper;1;No Problem (feat. Lil Wayne & 2 Chainz);71;135.018;Chance the Rapper - No Problem (feat. Lil Wayne & 2 Chainz)
2016;21 Savage;1;X (feat. Future);73;149.004;21 Savage - X (feat. Future)
2016;Rae Sremmurd;1;Black Beatles;75;14.592.600.000.000.000;Rae Sremmurd - Black Beatles
2016;Kanye West;1;Waves;72;96.091;Kanye West - Waves
2016;Billie Eilish;0;Six Feet Under;77;67.513;Billie Eilish - Six Feet Under
2016;Ariana Grande;1;Side To Side;75;159.173;Ariana Grande - Side To Side
2016;Kevin Gates;1;Really Really;70;118.97;Kevin Gates - Really Really
2016;The Weeknd;0;I Feel It Coming;79;92.987;The Weeknd - I Feel It Coming
2016;Lil Uzi Vert;1;You Was Right;71;8.198.700.000.000.000;Lil Uzi Vert - You Was Right
2016;J. Cole;1;Neighbors;72;138.97;J. Cole - Neighbors
2016;Mac Miller;1;Dang! (feat. Anderson .Paak);74;107.018;Mac Miller - Dang! (feat. Anderson .Paak)
2016;Lil Wayne;1;Sucker for Pain (with Wiz Khalifa, Imagine Dragons, Logic & Ty Dolla $ign feat. X Ambassadors);77;169.021;Lil Wayne - Sucker for Pain (with Wiz Khalifa, Imagine Dragons, Logic & Ty Dolla $ign feat. X Ambassadors)
2016;Panic! At The Disco;0;Death of a Bachelor;72;139.256;Panic! At The Disco - Death of a Bachelor
2016;ZAYN;1;PILLOWTALK;79;124.944;ZAYN - PILLOWTALK
2016;Calvin Harris;0;This Is What You Came For (feat. Rihanna);79;123.963;Calvin Harris - This Is What You Came For (feat. Rihanna)
2016;The Chainsmokers;0;Don't Let Me Down;79;159.803;The Chainsmokers - Don't Let Me Down
2016;Olivia OBrien;0;hate u love u;78;176.947;Olivia OBrien - hate u love u
2016;Brett Eldredge;0;Baby, It's Cold Outside (feat. Meghan Trainor);73;113.998;Brett Eldredge - Baby, It's Cold Outside (feat. Meghan Trainor)
2016;Drake;0;Hotline Bling;77;134.966;Drake - Hotline Bling
2016;Charlie Puth;0;We Don't Talk Anymore (feat. Selena Gomez);69;100.017;Charlie Puth - We Don't Talk Anymore (feat. Selena Gomez)
2016;Rae Sremmurd;1;Swang;73;13.999.200.000.000.000;Rae Sremmurd - Swang
2016;Keith Urban;0;Blue Ain't Your Color;69;82.45;Keith Urban - Blue Ain't Your Color
2016;YG;1;FDT;68;96.69;YG - FDT
2016;KALEO;0;Way down We Go;78;163.255;KALEO - Way down We Go
2016;Sleeping At Last;0;Already Gone;75;130.953;Sleeping At Last - Already Gone
2016;Martin Garrix;0;In the Name of Love;79;133.99;Martin Garrix - In the Name of Love
2016;Little Mix;0;Shout Out to My Ex;79;126.014;Little Mix - Shout Out to My Ex
2016;21 Savage;1;No Heart;72;140.063;21 Savage - No Heart
2016;A Boogie Wit da Hoodie;1;My Shit;69;77.998;A Boogie Wit da Hoodie - My Shit
2016;Brent Faiyaz;0;Poison;71;117.489;Brent Faiyaz - Poison
2016;Adele;0;Hello;73;157.966;Adele - Hello
2016;Frank Ocean;1;Nikes;72;137.811;Frank Ocean - Nikes
2016;Lil Uzi Vert;1;Ps & Qs;69;129.829;Lil Uzi Vert - Ps & Qs
2016;Sia;0;Cheap Thrills;71;89.976;Sia - Cheap Thrills
2016;The Lumineers;0;Sleep On The Floor;67;142.14;The Lumineers - Sleep On The Floor
2016;Panic! At The Disco;0;House of Memories;73;109.952;Panic! At The Disco - House of Memories
2016;Rihanna;1;Work;76;91.974;Rihanna - Work
2016;Tory Lanez;1;Say It;71;107.331;Tory Lanez - Say It
2016;Adele;0;All I Ask;71;141.961;Adele - All I Ask
2016;Mac Miller;0;My Favorite Part;73;95.016;Mac Miller - My Favorite Part
2016;Kevin Gates;1;2 Phones;69;121.918;Kevin Gates - 2 Phones
2016;Upchurch;1;Rolling Stoned;67;14.393.200.000.000.000;Upchurch - Rolling Stoned
2016;Billie Eilish;0;ocean eyes;68;144.828;Billie Eilish - ocean eyes
2016;Ella Mai;1;She Don't (feat. Ty Dolla $Ign);71;99.967;Ella Mai - She Don't (feat. Ty Dolla $Ign)
2016;Chance the Rapper;1;Juke Jam (feat. Justin Bieber & Towkio);69;95.063;Chance the Rapper - Juke Jam (feat. Justin Bieber & Towkio)
2016;Flume;1;Never Be Like You (feat. Kai);67;115.058;Flume - Never Be Like You (feat. Kai)
2016;Panic! At The Disco;0;Victorious;71;110.01;Panic! At The Disco - Victorious
2016;Kanye West;1;Famous;72;173.935;Kanye West - Famous
2016;Post Malone;1;No Option;71;83.986;Post Malone - No Option
2016;Beyoncé;1;Hold Up;73;80.744;Beyoncé - Hold Up
2016;Skillet;0;Feel Invincible;73;126.025;Skillet - Feel Invincible
2016;Glass Animals;1;The Other Side Of Paradise;70;128.012;Glass Animals - The Other Side Of Paradise
2016;Panic! At The Disco;0;Emperor's New Clothes;71;94.481;Panic! At The Disco - Emperor's New Clothes
2016;Adele;0;Send My Love (To Your New Lover);71;164.023;Adele - Send My Love (To Your New Lover)
2016;Florida Georgia Line;0;May We All;68;150.033;Florida Georgia Line - May We All
2016;Dan + Shay;0;From the Ground Up;68;15.156.799.999.999.900;Dan + Shay - From the Ground Up
2016;Elevation Worship;0;O Come to the Altar (Live);69;139.914;Elevation Worship - O Come to the Altar (Live)
2016;The Weeknd;1;Party Monster;72;77.525;The Weeknd - Party Monster
2016;The Weeknd;1;Reminder;73;160.053;The Weeknd - Reminder
2016;Charlie Puth;0;One Call Away;67;91.024;Charlie Puth - One Call Away
2016;Panic! At The Disco;0;Don't Threaten Me with a Good Time;70;183.825;Panic! At The Disco - Don't Threaten Me with a Good Time
2016;Drake;1;Feel No Ways;69;193.818;Drake - Feel No Ways
2016;Major Lazer;0;Cold Water;68;92.943;Major Lazer - Cold Water
2016;Lil Uzi Vert;1;Do What I Want;68;139.952;Lil Uzi Vert - Do What I Want
2016;Gucci Mane;1;Both (feat. Drake);69;139.976;Gucci Mane - Both (feat. Drake)
2016;Russ;1;Ain't Nobody Takin My Baby;70;76.976;Russ - Ain't Nobody Takin My Baby
2016;Bad Bunny;1;Soy Peor;74;116.011;Bad Bunny - Soy Peor
2016;Marshmello;0;Alone;75;141.99;Marshmello - Alone
2016;J. Cole;1;Deja Vu;69;174.063;J. Cole - Deja Vu
2016;Drake;1;Fire & Desire;70;79.923;Drake - Fire & Desire
2016;Cody Johnson;0;With You I Am;66;75.023;Cody Johnson - With You I Am
2016;Lady Gaga;0;Million Reasons;77;129.89;Lady Gaga - Million Reasons
2016;Post Malone;1;Too Young;70;123.05;Post Malone - Too Young
2016;Bruno Mars;0;Versace on the Floor;74;17.415.200.000.000.000;Bruno Mars - Versace on the Floor
2016;NF;0;How Could You Leave Us;71;78.33;NF - How Could You Leave Us
2016;Lil Yachty;1;One Night;68;129.974;Lil Yachty - One Night
2016;Dierks Bentley;0;Somewhere On A Beach;66;144.042;Dierks Bentley - Somewhere On A Beach
2016;Miguel;0;waves - Tame Impala Remix;68;108.024;Miguel - waves - Tame Impala Remix
2016;Rihanna;1;Sex With Me;70;112.049;Rihanna - Sex With Me
2016;Whiskey Myers;0;Stone;65;137.645;Whiskey Myers - Stone
2016;Beyoncé;1;Sorry;70;129.988;Beyoncé - Sorry
2016;Big Sean;1;Living Single;67;80.109;Big Sean - Living Single
2016;Frank Ocean;1;Solo;69;124.027;Frank Ocean - Solo
2016;Ariana Grande;0;Let Me Love You;71;102.698;Ariana Grande - Let Me Love You
2016;Bad Bunny;1;Diles;74;118.033;Bad Bunny - Diles
2016;Anderson .Paak;1;Come Down;67;98.401;Anderson .Paak - Come Down
2016;Drake;1;Controlla;71;92.287;Drake - Controlla
2016;Jason Aldean;0;Any Ol' Barstool;64;143.78;Jason Aldean - Any Ol' Barstool
2016;6LACK;1;Ex Calling;68;155.976;6LACK - Ex Calling
2016;Isaiah Rashad;1;Wat's Wrong (feat. Zacari & Kendrick Lamar);67;125.966;Isaiah Rashad - Wat's Wrong (feat. Zacari & Kendrick Lamar)
2016;Mac Miller;1;Cinderella (feat. Ty Dolla $ign);67;14.002.100.000.000.000;Mac Miller - Cinderella (feat. Ty Dolla $ign)
2017;XXXTENTACION;1;Jocelyn Flores;87;13.402.100.000.000.000;XXXTENTACION - Jocelyn Flores
2017;Lil Uzi Vert;1;20 Min;83;123.426;Lil Uzi Vert - 20 Min
2017;XXXTENTACION;1;Fuck Love (feat. Trippie Redd);84;131.036;XXXTENTACION - Fuck Love (feat. Trippie Redd)
2017;XXXTENTACION;1;Everybody Dies In Their Nightmares;85;129.953;XXXTENTACION - Everybody Dies In Their Nightmares
2017;Lil Uzi Vert;1;XO Tour Llif3;84;155.096;Lil Uzi Vert - XO Tour Llif3
2017;Frank Ocean;1;Chanel;81;110.134;Frank Ocean - Chanel
2017;Luke Combs;0;When It Rains It Pours;78;12.802.700.000.000.000;Luke Combs - When It Rains It Pours
2017;Tyler;1;See You Again (feat. Kali Uchis);80;78.558;Tyler - See You Again (feat. Kali Uchis)
2017;Luke Combs;0;Hurricane;77;75.977;Luke Combs - Hurricane
2017;Clairo;0;Pretty Girl;80;112.127;Clairo - Pretty Girl
2017;NF;0;Let You Down;83;147.997;NF - Let You Down
2017;Kendrick Lamar;1;HUMBLE.;82;150.011;Kendrick Lamar - HUMBLE.
2017;Khalid;0;Young Dumb & Broke;81;13.694.899.999.999.900;Khalid - Young Dumb & Broke
2017;Imagine Dragons;0;Believer;87;124.949;Imagine Dragons - Believer
2017;Tyler Childers;1;Feathered Indians;75;87.194;Tyler Childers - Feathered Indians
2017;Lil Uzi Vert;1;The Way Life Goes (feat. Oh Wonder);78;82.008;Lil Uzi Vert - The Way Life Goes (feat. Oh Wonder)
2017;Ed Sheeran;0;Perfect;86;95.05;Ed Sheeran - Perfect
2017;Kendrick Lamar;1;LOVE. FEAT. ZACARI.;79;126.058;Kendrick Lamar - LOVE. FEAT. ZACARI.
2017;Daniel Caesar;0;Get You (feat. Kali Uchis);79;74.038;Daniel Caesar - Get You (feat. Kali Uchis)
2017;Khalid;0;Location;80;80.126;Khalid - Location
2017;Tyler Childers;0;Lady May;75;81.446;Tyler Childers - Lady May
2017;Granular;0;White Noise - 145 hz;78;0.0;Granular - White Noise - 145 hz
2017;Marshmello;0;Silence;83;141.971;Marshmello - Silence
2017;XXXTENTACION;1;Look At Me!;82;139.059;XXXTENTACION - Look At Me!
2017;Lil Peep;1;Save That Shit;82;105.997;Lil Peep - Save That Shit
2017;Kane Brown;0;Heaven;76;80.009;Kane Brown - Heaven
2017;Rex Orange County;1;Best Friend;80;144.982;Rex Orange County - Best Friend
2017;Lil Peep;1;Beamer Boy;80;123.994;Lil Peep - Beamer Boy
2017;Imagine Dragons;0;Thunder;84;167.997;Imagine Dragons - Thunder
